Match Id;Match Name;Match Stage;Match Type;Match Date - Weekday;Match Date - Month;Match Date - Day of the Month;Match Date - Year;Match Time;Match Score Type;Match Note;Team1;Score - Team1;Elo Rating - Team1;Team2;Score - Team2;Elo Rating - Team2;Betting line
26094;Champions Tour Japan Stage 3: Challengers 1;Main Event;Group B;Sunday;July;11;2021;9:25 AM IST;final;2 Maps;Storks Phalanx;1;[1550];Gaming Team SELECTOR;1;[1551];
18457;Nerd Street Gamers Summer Championship - Open 5;Group Stage;Winner's (E);Tuesday;May;11;2021;3:35 AM IST;final;Bo1;Frick Ya Bag;1;[1527];Sum 2 Prove;0;[1551];
17109;Champions Tour LATAM Stage 2: Challengers 2;Main Event: LAS;Upper Bracket Semifinals;Thursday;April;22;2021;12:30 AM IST;final;Bo3;Kaos Latin Gamers;1;[1476];Meta Gaming;2;[1551];
11565;Champions Tour LATAM Stage 1: Challengers 3;Main Event: LAN;Upper Semifinals (A);Wednesday;February;24;2021;3:30 AM IST;final;Bo1;Kaizen Esports;1;[1465];Reven Esports;0;[1551];
17325;Champions Tour Vietnam Stage 2: Challengers;Main Event;Lower Bracket Round 4;Saturday;April;24;2021;5:00 PM IST;final;Bo3;YAMAGAN;1;;FEARUS;2;[1551];
91583;Knights Circuit Monthly #1;Playoffs;Round of 16;Thursday;April;21;2022;5:35 AM IST;final;Bo3;Akrew;1;[1813];100 Thieves;2;[1550];
42237;Knights Monthly Gauntlet: September;Group Stage;Winner's (A);Tuesday;September;28;2021;2:30 AM IST;final;Bo1;Squirtle Squad;1;[1706];Time Out;0;[1550];
22379;Nerd Street Gamers Summer Championship - Open 8;Group Stage;Winner's (B);Tuesday;June;15;2021;3:30 AM IST;final;Bo1;Renegades;1;[1704];Resonate;0;[1550];
66287;Champions Tour Brazil Stage 1: Challengers 1;Closed Qualifier #2;Semifinals;Tuesday;January;25;2022;5:30 AM IST;final;Bo3;Botafogo eSports;1;[1613];INGAMING Esports;2;[1550];
26095;Champions Tour Japan Stage 3: Challengers 1;Main Event;Group B;Sunday;July;11;2021;11:35 AM IST;final;2 Maps;BlackBird Ignis;1;[1599];Storks Phalanx;1;[1550];
839;T1 x Nerd Street Gamers Showdown;Tournament;Upper Bracket Quarterfinals;Sunday;June;28;2020;2:30 AM IST;final;Bo3;Sentinels;1;[1564];Immortals;2;[1550];
124893;Gamers Club - Elite Cup;Immortal Stage;Round 4;Friday;August;5;2022;5:30 AM IST;final;Bo3;Liberty;1;[1562];Team Brave Soldiers;2;[1550];
12660;Champions Tour CIS Stage 1: Challengers 3;Qualifier Play-in;Quarterfinals;Friday;March;5;2021;10:20 PM IST;final;Bo3;Mangal;1;[1560];Deja Vu;2;[1550];
34936;LVP Rising Series #3;Group Stage;Elimination (D);Tuesday;August;31;2021;11:40 PM IST;final;Bo1;19esports;1;[1541];eSuba;0;[1550];
60483;Kingdom Calling #6;Playoffs;Bronze Final;Saturday;December;18;2021;10:30 PM IST;final;Bo3;cowana Gaming;1;[1529];CGN Esports;2;[1550];
4937;Chiefs Men Expert Invitational;Tournament;Group B;Friday;November;6;2020;12:45 PM IST;final;Bo1;Notick;1;[1521];Avant;0;[1550];
8006;GO2DEN Snow Cup;Main Event;Consolation Final;Monday;December;28;2020;11:30 PM IST;final;Bo3;Tale Quale;1;[1518];Crow<U+0421>rowd;2;[1550];
48171;National ShotVAL Pride;Playoffs;Quarterfinals;Thursday;November;11;2021;4:50 PM IST;final;Bo3;SPEAR GAMING;1;;World Game Star;2;[1550];
5600;First Strike: Europe;A/B Playoffs;Round of 32;Friday;November;13;2020;9:30 PM IST;final;Bo1;SUMN FC;1;[1764];Valorando;0;[1549];
62803;Champions Tour Europe Stage 1: Challengers 1;Open Qualifier;Round of 64;Tuesday;January;11;2022;10:30 PM IST;final;Bo3;Megastitut;1;[1679];bref;2;[1549];
71812;YFP Winter Classic;Group Stage;Winner's (D);Tuesday;February;22;2022;5:30 AM IST;final;Bo1;SoaR;1;[1667];YFP Gaming;0;[1549];
5798;First Strike: Europe;Qualifier C;Round of 128;Monday;November;16;2020;11:30 PM IST;final;Bo1;HSDIRR;1;[1644];Valorando;0;[1549];
6455;First Strike: Europe;C/D Playoffs;Round of 32;Friday;November;20;2020;9:30 PM IST;final;Bo1;need more DM;1;[1626];ROG Esport;0;[1549];
7710;Knights Before Christmas;Group Stage;Group E;Sunday;December;20;2020;2:00 AM IST;final;Bo1;Dignitas;1;[1609];Carpe Noctem;0;[1549];
42984;LVP Rising Series #4;Group Stage;Decider (B);Thursday;September;30;2021;12:35 AM IST;final;Bo1;UCAM Tokiers;1;[1609];Angry Titans;0;[1549];
65935;Nerd Street Gamers Winter Championship - Open 15;Playoffs;Quarterfinals;Wednesday;January;26;2022;7:15 AM IST;final;Bo3;Kowareta;1;[1554];YFP Gaming;2;[1549];
3150;Rix.GG Cup;Main Event;Lower Round 5;Sunday;September;27;2020;4:45 PM IST;final;Bo1;G2G Esport;1;[1551];Lankräm;0;[1549];
65773;Champions Tour Indonesia Stage 1: Challengers;Open Qualifier #2;Round 4;Saturday;January;22;2022;4:00 PM IST;final;Bo3;BEAST;1;[1529];Dewa United Esports;2;[1549];
7707;Knights Before Christmas;Group Stage;Group F;Sunday;December;20;2020;12:45 AM IST;final;Bo1;beastcoast;1;[1504];Carpe Noctem;0;[1549];
3161;Nerd Street Gamers September Monthly;Main Event;Quarterfinals;Sunday;September;27;2020;10:30 PM IST;final;Bo3;Spot Up;1;[1502];China Nguyen;2;[1549];
16222;Champions Tour Thailand Stage 2: Challengers 2;Qualifier;Quarterfinals;Saturday;April;10;2021;1:30 PM IST;final;Bo1;Aricat Esport;1;[1456];Foxy Araikordai;0;[1549];
3614;30Bomb Invitational Series #2;Tournament;Regular Season;Friday;October;9;2020;6:30 AM IST;final;Bo1;Shiba;1;[1390];Elysium;0;[1549];
46703;UTAGE Season 3;Main Event;Grand Final;Thursday;October;21;2021;4:30 PM IST;final;Bo3;Big Bang;1;;BLUE BEES.ESP;2;[1549];
10136;Champions Tour North America Stage 1: Challengers 2;Qualifier;Round of 32;Saturday;February;13;2021;4:30 AM IST;final;Bo3;Equinox Esports;1;[1655];Rise;2;[1548];
11457;Champions Tour North America Stage 1: Challengers 3;Qualifier;Round of 16;Saturday;February;27;2021;7:00 AM IST;final;Bo3;Renegades;1;[1621];beastcoast;2;[1548];
5085;First Strike: Europe;Qualifier A;Round of 32;Tuesday;November;10;2020;10:45 PM IST;final;Bo1;eXiLe eSports;1;[1602];STR99;0;[1548];
15672;Champions Tour LATAM Stage 2: Challengers 1;Main Event: LAN;Upper Bracket Semifinals;Thursday;April;8;2021;3:30 AM IST;final;Bo3;Reven Esports;1;[1579];Funkboings;2;[1548];
99782;Champions Tour Thailand Stage 2: Challengers;Group Stage;Week 2;Friday;May;20;2022;9:15 PM IST;final;Bo3;Purple Mood E-Sport;1;[1572];Team NKT;2;[1548];
18308;Nerd Street Gamers Summer Championship - Open 5;Playoffs;Semifinals;Wednesday;May;12;2021;5:00 AM IST;final;Bo3;Kooky Koalas;1;[1551];Goofy Goobers;2;[1548];
9336;Oceania Tour: Stage 01;Finals;Semifinals;Saturday;March;20;2021;10:10 AM IST;final;Bo3;Straight Outta The Zoo;1;[1544];Mindfreak;2;[1548];
28520;Circuito de Elite - Round #2;Group Stage;Winner's (A);Wednesday;August;4;2021;12:30 AM IST;final;Bo1;EGN Esports;1;[1539];Rhyno Esports;0;[1548];
7813;Nicecactus Christmas Trophy;Qualifier #2;Round of 16;Saturday;December;19;2020;9:30 PM IST;final;Bo1;fostercare;1;[1536];TooManyQuestions;0;[1548];
5075;First Strike: Europe;Qualifier A;Round of 32;Tuesday;November;10;2020;10:45 PM IST;final;Bo1;MJAOMODE;1;[1531];ROG Esport;0;[1548];
15607;Nerd Street Gamers  Summer Championship - Open 1;Playoffs;Quarterfinals;Wednesday;April;7;2021;2:30 AM IST;final;Bo3;Grapefruit Techniques;1;[1520];Spot Up;2;[1548];
8682;WSOE Online V;Qualifier;Lower Round 1;Wednesday;January;20;2021;6:30 AM IST;final;Bo1;On The Way;1;[1513];Phoenix1;0;[1548];
8922;Knights Monthly Gauntlet: January;Main Event;Group E;Sunday;January;24;2021;12:45 AM IST;final;Bo1;Carpe Noctem;1;[1508];Balanced Esports;0;[1548];
112866;Nerd Street Summer Championship 2022 - Online Qualifier;Group Stage;Winner's (L);Wednesday;July;6;2022;4:30 AM IST;final;Bo1;VIRTUOSO;1;[1671];Vexo Esports;0;[1547];
9543;Champions Tour Korea Stage 1: Challengers 1;Main Event;Group A;Thursday;February;4;2021;3:30 PM IST;final;2 Maps;TNL Esports;1;[1665];ZFGaming;1;[1547];
7222;AOC Masters Tournament 2020;Main Event;Quarterfinal;Friday;December;11;2020;5:30 PM IST;final;Bo3;Todak;1;[1630];Overtime Esports;2;[1547];
6779;Underdogs #2;Main Event;Semifinals;Sunday;November;29;2020;10:30 PM IST;final;Bo3;L'institut;1;[1619];ROG Esport;2;[1547];
4941;Chiefs Men Expert Invitational;Tournament;Group B;Friday;November;6;2020;3:15 PM IST;final;Bo1;ORDER;1;[1594];Avant;0;[1547];
7161;First Strike: Turkey;Main Event;Lower Round 2;Saturday;December;5;2020;3:30 PM IST;final;Bo3;Sangal Esports;1;[1592];Mod-Z;2;[1547];
4217;LVP Genesis Cup Viento;Main Event;Group B;Thursday;October;22;2020;11:30 PM IST;final;Bo1;Team Heretics;1;[1578];Movistar Riders;0;[1547];
78563;Knights Monthly Gauntlet 2022: March;Group Stage;Winner's (L);Tuesday;March;22;2022;2:30 AM IST;final;Bo1;Knights Academy;1;[1575];Team Reckaroo;0;[1547];
6485;First Strike: Oceania;Rise of Valour: Group Stage;Winner's (C);Saturday;November;28;2020;11:45 AM IST;final;Bo3;Funcrew;1;[1556];Avant;2;[1547];
22969;Nerd Street Gamers Summer Championship - Open 9;Group Stage;Winner's (H);Tuesday;June;22;2021;3:30 AM IST;final;Bo1;Brimstone Gaming;1;[1555];Resonate;0;[1547];
5594;First Strike: Europe;A/B Playoffs;Round of 32;Friday;November;13;2020;9:30 PM IST;final;Bo1;Prodigy;1;[1546];Rix.GG;0;[1547];
28596;Champions Tour Turkey Stage 3: Challengers 2;Closed Qualifier;Lower Round 3;Saturday;July;24;2021;8:30 PM IST;final;Bo3;OutRage;1;[1532];Zero Zone;2;[1547];
3597;Allied Esports Strafe Series #2;Group Stage;Group A;Wednesday;October;7;2020;2:55 AM IST;final;Bo1;Noble;1;[1482];Rise;0;[1547];
1727;Allied Esports Odyssey;Group Stage;Round 1;Tuesday;August;11;2020;9:30 PM IST;final;2 Maps;ex-Giants Gaming;1;[1480];Ninjas in Pyjamas;1;[1547];
914;Trovo Challenge Europe;Tournament;Quarterfinals;Friday;July;3;2020;9:30 PM IST;final;Bo3;Worst Players;1;[1468];2G4L;2;[1547];
8281;Complexity x NSG Invitational;Group Stage;Opening (C);Sunday;January;10;2021;2:30 AM IST;final;Bo1;Andbox;1;[1678];Carpe Noctem;0;[1546];
5890;First Strike: Europe;Qualifier C;Round of 32;Tuesday;November;17;2020;10:45 PM IST;final;Bo1;Ninjas in Pyjamas;1;[1631];Grow uP eSports;0;[1546];
4863;First Strike: North America;NSG Closed Qualifier;Elimination (A);Thursday;November;5;2020;6:50 AM IST;final;Bo3;XSET;1;[1610];Luminosity;2;[1546];
9906;Champions Tour LATAM Stage 1: Challengers 2;Main Event: LAS;Upper Semifinals (A);Wednesday;February;10;2021;12:30 AM IST;final;Bo1;Furious Gaming;1;[1601];Stampede Gaming;0;[1546];
69648;Aorus League Brazil #5;Main Event;Opening (A);Thursday;February;17;2022;5:30 AM IST;final;Bo1;Los Grandes;1;[1560];SG e-Sports;0;[1546];
98885;Valorant Regional League East: Surge - Stage 2;Regular Season;Week 1;Thursday;May;12;2022;9:30 PM IST;final;Bo1;TENSTAR;1;[1554];Anonymo Mentos;0;[1546];
94855;Valorant Regional League Turkey: Birlik - Stage 2;Closed Qualifier;Lower Bracket Round 1;Thursday;April;28;2022;10:30 PM IST;final;Bo3;Gringo Esports;1;[1523];Regnum Carya Esports;2;[1546];
9840;Champions Tour LATAM Stage 1: Challengers 2;Open Qualifier: LAS;Grand Final;Sunday;February;7;2021;4:30 AM IST;final;Bo1;Australs;1;[1522];Stampede Gaming;0;[1546];
94857;Valorant Regional League Turkey: Birlik - Stage 2;Closed Qualifier;Lower Bracket Round 2;Friday;April;29;2022;9:00 PM IST;final;Bo3;Digital Athletics;1;[1516];Regnum Carya Esports;2;[1546];
8840;Red Bull Home Ground;Open Qualifier;Round of 16;Saturday;January;23;2021;9:15 PM IST;final;Bo1;MAJSTERSZTYK;1;[1497];Rix.GG Thunder;0;[1546];
15693;Champions Tour LATAM Stage 2: Challengers 1;Main Event: LAS;Lower Bracket Finals;Sunday;April;11;2021;12:30 AM IST;final;Bo3;Kaos Latin Gamers;1;[1474];9z Team;2;[1546];
76394;Champions Tour Brazil Stage 2: Challengers;Final Qualifier;Lower Round 1;Wednesday;March;30;2022;2:30 AM IST;final;Bo3;Botafogo eSports;1;[1440];Renegados;0;[1546];
9559;Champions Tour LATAM Stage 1: Challengers 2;Open Qualifier: LAS;Round of 16;Thursday;February;4;2021;3:30 AM IST;final;Bo3;Black Bears;1;;Stampede Gaming;2;[1546];
22803;EURAT Valorant Vengeance Series;Qualifier #2;Quarterfinals;Saturday;June;19;2021;8:30 PM IST;final;Bo1;Gambit Esports;1;[1865];Digital Athletics;0;[1545];
99167;Nerd Street Summer Championship 2022 - Open 5;Group Stage;Winner's (B);Tuesday;May;10;2022;4:30 AM IST;final;Bo1;Moon Raccoons;1;[1621];ONi;0;[1545];
4836;LVP Genesis Cup Visión;Main Event;Winner's (B);Friday;November;6;2020;12:30 AM IST;final;Bo1;ex-Giants Gaming;1;[1601];Movistar Riders;0;[1545];
73923;Champions Tour Japan Stage 1: Challengers Week 1;Main Event;Grand Final;Saturday;February;26;2022;5:30 PM IST;final;Bo3;IGZIST;1;[1573];REJECT;2;[1545];
21872;LVP Rising Series #2;Group Stage;Decider (C);Friday;June;11;2021;12:30 AM IST;final;Bo1;SUPRMODE Gaming;1;[1569];GRAZHtAS;0;[1545];
103505;Knights Circuit Monthly #2;Playoffs;Round of 16;Thursday;May;26;2022;7:15 AM IST;final;Bo3;Skwirel Warriers;1;[1563];Windmill Isle;2;[1545];
2784;OnFire Cup;Tournament;Quarterfinals;Saturday;September;19;2020;2:30 AM IST;final;Bo3;VIMDOLOL;1;[1559];DETONA Gaming;2;[1545];
25972;Champions Tour Vietnam Stage 3: Challengers 3;Main Event;Lower Round 3;Saturday;August;7;2021;8:30 PM IST;final;Bo3;Fancy United Esports;1;[1558];YAMAGAN;2;[1545];
11998;Champions Tour Japan Stage 1: Challengers 2;Qualifier;Group A;Friday;February;26;2021;4:00 PM IST;final;Bo1;LAG Gaming;1;[1549];Nanashi no Gonbee;0;[1545];
6058;AORUS League BR;#2;Lower Round (B);Wednesday;November;18;2020;8:00 AM IST;final;Bo1;DETONA Gaming;1;[1512];Falkol eSports;0;[1545];
28577;Champions Tour Turkey Stage 3: Challengers 2;Closed Qualifier;Upper Round of 16;Thursday;July;22;2021;10:30 PM IST;final;Bo3;Galakticos;1;[1470];Digital Athletics;2;[1545];
7630;AE League: Conqueror;Group Stage;Day 7;Tuesday;December;29;2020;5:00 PM IST;final;Bo1;Sharper Esport;1;[1461];MiTH.Attitude;0;[1545];
94334;Champions Tour North America Stage 2: Challengers;Open Qualifier #1;Lower Round 1;Saturday;April;30;2022;6:30 AM IST;final;Bo3;Cosmic Divide;1;[1661];NYFU;2;[1544];
51752;Rival 1;Group Stage;Round 2;Saturday;November;27;2021;5:40 AM IST;final;Bo1;Teal Seam;1;[1657];Lenny Time;0;[1544];
5082;First Strike: Europe;Qualifier A;Round of 32;Tuesday;November;10;2020;10:45 PM IST;final;Bo1;Team Heretics;1;[1643];L'institut;0;[1544];
17235;Oceania Tour: Stage 02;Closed Qualifier #1;Lower Round 2;Friday;April;23;2021;5:45 PM IST;final;Bo3;Mindfreak;1;[1587];Straight Outta The Zoo;2;[1544];
81453;Valorant East: United - Season Final;Main Event;Upper Final;Sunday;March;27;2022;5:30 PM IST;final;Bo3;WATAHA;1;[1552];Podnik;2;[1544];
6107;First Strike: CIS;B Playoffs;Quarterfinal;Saturday;November;21;2020;8:30 PM IST;final;Bo3;Team Empire;1;[1548];Aim.Attack;2;[1544];
3666;AfreecaTV Asia Invitational Fall;Tournament;Semifinals;Thursday;October;29;2020;3:30 PM IST;final;Bo1;ahq e-Sports Club;1;[1547];4Q;0;[1544];
4371;NGL Open Cup;Main Event;Group C;Tuesday;October;27;2020;2:45 AM IST;final;Bo1;Inside Games;1;[1544];Team Tomorrow BIG (FishkaVTom);0;[1544];
8473;LVP Rising Series #1;Qualifier;Round of 64;Saturday;January;16;2021;11:30 PM IST;final;Bo3;B7 Warriors;1;[1540];2G4L;2;[1544];
5509;First Strike: Korea;Closed Qualifier;Round of 24;Thursday;November;12;2020;4:30 PM IST;final;Bo3;ever.wc;1;[1519];F4Q;2;[1544];
34750;LVP Rising Series #3;European Qualifier;Round of 16;Thursday;August;26;2021;11:50 PM IST;final;Bo3;The Goose House;1;[1517];eSuba;2;[1544];
60480;Open Fire Legacy;Group Stage;Group B;Monday;December;20;2021;1:00 AM IST;final;Bo1;Fenerbahçe Esports;1;[1513];Team Demiral Esports;0;[1544];
1050;Brazil Spray Series;Tournament;Lower Bracket Final;Saturday;July;11;2020;3:45 AM IST;final;Bo3;NOTRAB;1;[1487];Bottom Fraggers;2;[1544];
12872;Champions Tour Japan Stage 1: Challengers 3;Main Event;Group A;Saturday;March;6;2021;1:30 PM IST;final;2 Maps;Novagis Gaming;1;[1477];SCARZ;1;[1544];
6770;Underdogs #2;Main Event;Winner's (A);Saturday;November;28;2020;1:30 AM IST;final;Bo1;DfuseTeam;1;[1665];ROG Esport;0;[1543];
50420;Champions Tour Game Changers Series III: EMEA;Swiss Stage;Round 2;Saturday;November;13;2021;12:00 AM IST;final;Bo1;G2 Gozen;1;[1650];Valstars Gaming Female;0;[1543];
5889;First Strike: Europe;Qualifier C;Round of 32;Tuesday;November;17;2020;10:45 PM IST;final;Bo1;eXiLe eSports;1;[1645];N0thing To L0se;0;[1543];
94077;Nerd Street Summer Championship 2022 - Open 3;Playoffs;Round of 16;Wednesday;April;27;2022;3:30 AM IST;final;Bo3;Moon Raccoons;1;[1638];Unknown;2;[1543];
46746;ICEBOX Northern Classic;Qualifier #1;Lower Round 5;Wednesday;October;20;2021;2:00 AM IST;final;Bo1;IVY;1;[1604];unsigned;0;[1543];
21730;Copa Rakin: Season 1;Main Event;Upper Bracket Quarterfinals;Friday;June;11;2021;1:30 AM IST;final;Bo3;SLICK;1;[1598];Keyd Stars;2;[1543];
20509;Knights Monthly Gauntlet: June;Group Stage;Winner's (C);Sunday;June;13;2021;12:30 AM IST;final;Bo1;Kooky Koalas;1;[1573];Insight;0;[1543];
144756;Game Changers EMEA: Series III;Qualifier;Round 6;Wednesday;September;21;2022;1:15 AM IST;final;Bo1;Angry Titans Oni;1;[1556];Pokemon Go;0;[1543];
31109;Champions Tour Philippines Stage 3: Challengers 3;Main Event;Quarterfinals;Friday;August;6;2021;3:30 PM IST;final;Bo3;UCFC Esports;1;[1547];Alpha Esports Pro;2;[1543];
12790;Champions Tour Japan Stage 1: Challengers 3;Qualifier;Group B;Friday;March;5;2021;4:15 PM IST;final;Bo1;FENNEL;1;[1543];CYCLOPS athlete gaming;0;[1543];
51561;GameGune 24;Group Stage;Opening (B);Tuesday;November;23;2021;10:30 PM IST;final;Bo1;19esports;1;[1520];Zeta Gaming;0;[1543];
18145;Huya PangHu Cup: Spring;Playoffs;Upper Quarterfinals;Thursday;April;29;2021;11:30 AM IST;final;Bo3;Totoro Gaming;1;[1495];ex-O2 Gaming;2;[1543];
7606;JD Cup;Tournament;Semifinals;Friday;December;18;2020;12:50 AM IST;final;Bo3;REPLY TOTEM;1;[1488];illusion!;2;[1543];
7607;JD Cup;Tournament;Grand Final;Friday;December;18;2020;9:30 PM IST;final;Bo3;OtherSide;1;[1485];illusion!;2;[1543];
6342;First Strike: Europe;Qualifier D;Round of 32;Thursday;November;19;2020;10:30 PM IST;final;Bo1;iPon Esport;1;[1480];MJAOMODE;0;[1543];
6910;LVP Genesis Cup Radiants;Main Event;Decider (C);Wednesday;December;2;2020;2:50 AM IST;final;Bo1;Wygers;1;[1475];B7 Warriors;0;[1543];
22249;Huya FMWH PangHu Cup: Summer;Playoffs;Lower Bracket Round 2;Monday;June;14;2021;1:00 PM IST;final;Bo3;NTER;1;[1455];Suning Gaming;2;[1543];
5649;First Strike: North America;UMG Open Qualifier #2;Round of 32;Saturday;November;14;2020;6:00 AM IST;final;Bo3;Time In;1;[1436];Knights;2;[1543];
1454;Mandatory.gg Cup #2;Tournament;Round of 32;Saturday;August;1;2020;1:30 AM IST;final;Bo1;forZe;1;[1424];StartedFromCS;0;[1543];
47610;Nerd Street Gamers Winter Championship - Open 2;Group Stage;Round 2;Tuesday;October;26;2021;4:30 AM IST;final;Bo1;Ghost Gaming;1;[1684];Time Out;0;[1542];
1748;Allied Esports Odyssey;Playoffs;Upper Semifinals;Sunday;August;16;2020;9:30 PM IST;final;Bo1;Team Liquid;1;[1638];Ninjas in Pyjamas;0;[1542];
21875;LVP Rising Series #2;Group Stage;Winner's (D);Friday;June;11;2021;10:40 PM IST;final;Bo1;19esports;1;[1633];UCAM Tokiers;0;[1542];
69962;Champions Tour Thailand Stage 1: Challengers;Playoffs;Semifinals;Saturday;February;26;2022;6:05 PM IST;final;Bo3;Team NKT;1;[1629];Made in Thailand;2;[1542];
7027;First Strike: Oceania;Main Event;Quarterfinals;Friday;December;4;2020;11:30 AM IST;final;Bo3;Dire Wolves;1;[1591];Mindfreak;2;[1542];
772;Wave Esports Invitational;Playoffs;Quarterfinals;Wednesday;June;24;2020;12:10 AM IST;final;Bo3;2G4L;1;[1567];Royals;2;[1542];
49313;Razer Invitational Europe;Main Event;Round of 16;Saturday;November;6;2021;12:30 AM IST;final;Bo1;EGN Esports;1;[1546];bref;0;[1542];
2082;LVL Clash 2;Group Stage;Opening (D);Friday;August;28;2020;7:45 PM IST;final;Bo1;BBL Esports;1;[1540];Project SW;0;[1542];
21762;Circuito de Elite - Round #1;Group Stage;Winner's (D);Sunday;June;13;2021;12:30 AM IST;final;Bo1;OtherSide;1;[1535];IVY;0;[1542];
5569;First Strike: CIS;A Playoffs;Round of 32;Friday;November;13;2020;8:30 PM IST;final;Bo3;aspyxia;1;[1527];Sekai;2;[1542];
8946;Knights Monthly Gauntlet: January;Main Event;Round of 16;Sunday;January;24;2021;3:30 AM IST;final;Bo3;Slimy Boogermen;1;[1516];Sakura Storm;2;[1542];
6586;LVP Genesis Cup Sombras;Main Event;Opening (B);Tuesday;November;24;2020;10:30 PM IST;final;Bo1;Movistar Riders;1;[1494];Axsor;0;[1542];
7409;Valorant Master Series;Invitational #2;Upper Quarterfinals;Saturday;December;12;2020;9:30 PM IST;final;Bo1;Team Heretics;1;[1879];FTW Esports;0;[1541];
5608;First Strike: Europe;A/B Playoffs;Round of 16;Friday;November;13;2020;10:45 PM IST;final;Bo1;FunPlus Phoenix;1;[1786];SKADE;0;[1541];
34937;LVP Rising Series #3;Group Stage;Decider (D);Wednesday;September;1;2021;12:45 AM IST;final;Bo1;Finest;1;[1734];19esports;0;[1541];
75482;Surfshark Valorant Challenge;Main Event;Upper Bracket Quarterfinals;Saturday;March;5;2022;3:30 PM IST;final;Bo3;Wave Esports;1;[1702];Besiktas Esports;2;[1541];
5716;First Strike: Oceania;Rise of Valour: Swiss Stage;Round 3 High;Sunday;November;15;2020;11:30 AM IST;final;Bo1;EXO Clan;1;[1681];Dire Wolves;0;[1541];
47833;Champions Tour Game Changers Series II: EMEA;Swiss Stage;Round 6;Wednesday;October;27;2021;1:45 AM IST;final;Bo1;Guild X;1;[1646];Giants G4E;0;[1541];
51754;Rival 1;Group Stage;Round 2;Saturday;November;27;2021;5:40 AM IST;final;Bo1;Cosmic Divide;1;[1637];The Guard;0;[1541];
2454;AORUS League BR;#1;Group A;Thursday;September;10;2020;6:30 AM IST;final;Bo3;Gamelanders Blue;1;[1625];Fusion Fraggers;0;[1541];
19542;Rix.GG May Open;Main Event;Quarterfinals;Saturday;May;22;2021;10:00 PM IST;final;Bo3;LDN UTD;1;[1606];Leftovers;2;[1541];
